loss,val_loss,recon_loss,recon_loss_source,recon_loss_target
154.61753718087513,15.228461840921197,154.61753718087513,154.5493508008169,149.43517974635935
13.244776032666273,13.138761504622531,13.244776032666273,13.189231280350532,17.3075609084325
11.82523813484564,12.021415678922795,11.82523813484564,11.770538073015958,15.684296021904546
11.041426834976772,11.615081448200321,11.041426834976772,10.99049789881421,14.894717912665177
10.581797257627823,10.949254382740367,10.581797257627823,10.537067644949232,13.839820075715037
10.305681018074829,10.917054996017582,10.305681018074829,10.267072718847533,12.984287640976051
10.11600862167906,10.47455139002524,10.11600862167906,10.083328692761713,12.294286799847587
9.960706631854356,10.639079921501727,9.960706631854356,9.934690334211277,11.553047112181522
9.842760572108855,10.269225837770572,9.842760572108855,9.823425865875215,10.71343880919217
9.75088597484543,10.173949288927819,9.75088597484543,9.736442401854402,10.404335107952493
9.683569317688718,9.842580929275387,9.683569317688718,9.672139718758478,9.844916991169779
9.62507623516318,9.971130922806164,9.62507623516318,9.615814688014897,9.716085768228512
9.565323860357964,9.898209390561442,9.565323860357964,9.55758152516917,9.587470754309324
